feature;sd
IN_THE_FUTURE;1
UNIV_PAGE_SIZE_MIN;2
MYSQL_SERVER_SUFFIX;1
PAGE_ZIP_COMPRESS_DBG;5
MARKER_TRACE;5
HAVE_INTTYPES_H;5
NO_ALARM_LOOP;3
__SUNPRO_CC;22
GEN_TREES_H;6
DONT_USE_SIGSUSPEND;1
NDBAPI_50_COMPAT;5
HAVE_TEMPNAM;1
RTLD_DEFAULT;1
HAVE_SYS_UIO_H;1
SIGCHLD;2
NEED_EXPLICIT_SYNC_DIR;3
MY_ALIGNOF;1
USE_PTHREAD_EXTRAS;2
HAVE_STRERROR;1
HAVE_U_INT32_T;1
MAP_ANON;1
MY_PTHREAD_FASTMUTEX;12
_LARGE_FILE_API;1
SIZEOF_PTHREAD_T;2
NDB_SIZEOF_LONG_LONG;1
HAVE_TAILQFOREACH;3
YY_DECL;2
SYMOPT_NO_PROMPTS;1
HAVE_SYS_UTIME_H;2
DONT_USE_THR_ALARM;6
HAVE_PAUSE_INSTRUCTION;1
alloca;1
YYINITDEPTH;3
YYSTYPE_IS_TRIVIAL;3
INT_MAX;3
__USE_ISOC99B;1
__clang__;1
HAVE_GETPASS;8
GTEST_HAS_PARAM_TEST;3
LATER;5
VWERASE;8
INLCR;1
NOT_USED;13
CHECK_KEYS;5
WINVER;1
UNIV_HASH_DEBUG;1
__ia64__;16
__POWERPC__;4
HAVE_LIBPTHREAD;4
NCC;1
__BEGIN_DECLS;1
MAX_THREADS;1
YYTYPE_INT8;3
HAVE_CLOCK_GETTIME;12
YY_TYPEDEF_YY_BUFFER_STATE;2
QMGR_C;1
SPACE_PER_BMP_2LOG;4
EOPNOTSUPP;1
MY_ZCALLOC;1
free;6
HAVE_MMAP;25
HAVE_CHARSET_utf32;7
HAVE_DECL_SHM_HUGETLB;1
HAVE_BSD_SIGNALS;1
HAVE_STDLIB_H;3
ndb_event_stores_merge_events_flag;1
HAVE_CHARSET_dec8;4
TYPE_BIT;1
_M_X64;6
HAVE_CHARSET_hp8;4
DBTUP_PAG_MAN_CPP;1
DUMP_BL_TREE;1
_SC_IOV_MAX;1
IGNBRK;1
MY_ASSERT_UNREACHABLE;1
DIRECTIO_ON;2
PTHREAD_SCOPE_SYSTEM;1
HAVE_BROKEN_REALPATH;3
M_I86SM;1
ENOTSUP;1
DEAD_CODE;1
STDC;20
UNIV_BTR_PRINT;7
trix_index_stat_rep_to_tux_instance;1
IBUF_BITS_PER_PAGE;3
STATIC;1
isoctal;2
HAVE_MADVISE;5
CPGOFF;1
SYS16BIT;4
DBTUX_CMP_CPP;1
_WIN32;307
VI_MOVE;2
MYSQLD_NET_RETRY_COUNT;1
HAVE_GCC_ATOMIC_BUILTINS;3
ENABLED_DEBUG_SYNC;21
pthread_key_delete;1
SYNC_TABLE;1
HAVE_UNIDATA;1
_BEOS_;1
thr_got_alarm;1
NDB_WITHOUT_JOIN_PUSHDOWN;13
make_atomic_cas_body;2
BUF_LRU_OLD_RATIO_DIV;2
HAVE_GETRUSAGE;11
POSIX_FADV_DONTNEED;4
VDSWTCH;6
SASL_ENABLED;7
DATA_MISSING;1
VLNEXT;7
HAVE_STRNLEN;2
HAVE_SASL_SASL_H;2
YY_USE_CONST;2
__SSE2_MATH__;1
NO_GZCOMPRESS;6
TAOCRYPT_IMPORTS;3
LOG_FILE_HDR_SIZE;1
__darwin__;1
HAVE_STRTOULL;2
NEED_SYS_SYSLOG_H;1
EMBEDDED_LIBRARY;244
TAOCRYPT_SLOW_WORD64;2
HAVE_SYS_TIMES_H;7
__LIBC12_SOURCE__;1
NO_BACKGROUND;5
