Class,Methods,Over-exposed methods
evidenceGenerator in org::gudy::azureus2::core3::util::Timer (Class),2,0
CacheFileManager in com::aelitis::azureus::core::diskmanager::cache (Class),3,0
SimpleTimer in org::gudy::azureus2::core3::util (Class),5,0
UserNotice in org::bouncycastle::asn1::x509 (Class),6,0
EncryptToggleButtonListener in org::gudy::azureus2::ui::swt::speedtest::SpeedTestPanel (Class),2,0
anonymous(AERunnable) in com::aelitis::azureus::ui::swt::shells::RemotePairingWindow.installWebUI()::anonymous(PluginInstallationListener).cancelled() (Class),1,0
DHTUDPPacketReplyError in com::aelitis::azureus::core::dht::transport::udp::impl (Class),11,4
FMFileAccessPieceReorderer in com::aelitis::azureus::core::diskmanager::file::impl (Class),22,2
MultipleDocumentInterface in com::aelitis::azureus::ui::mdi (Class),25,0
anonymous(DropTargetAdapter) in org::gudy::azureus2::ui::swt::maketorrent::NewTorrentWizard.createDropTarget() (Class),2,0
anonymous(AzureusCoreRunningListener) in com::aelitis::azureus::ui::swt::Initializer.initializationComplete() (Class),1,0
SubscriptionsView in com::aelitis::azureus::ui::swt::subscriptions (Class),17,0
Handler in org::gudy::azureus2::core3::util::protocol::azplug (Class),1,0
AzureusContentDirectoryListener in com::aelitis::azureus::core::content (Class),1,0
anonymous(AEThread2) in com::aelitis::azureus::core::subs::impl::SubscriptionManagerImpl.updateSubscription() (Class),1,0
anonymous(DiskManagerListener) in com::aelitis::azureus::core::download::DiskManagerFileInfoDelegate::channel.getAccessor()::anonymous(QTFastStartRAF.FileAccessor).read() (Class),3,0
anonymous(MdiListener) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionManagerUI.setupSideBar() (Class),2,0
dbEvent in org::gudy::azureus2::pluginsimpl::local::ddb::DDBaseImpl (Class),10,0
anonymous(Runnable) in org::gudy::azureus2::ui::swt::auth::CryptoWindow.getPassword() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::pluginsimpl::local::installer::PluginInstallerImpl.addFileInstallOperation() (Class),1,0
anonymous(LocationListener) in com::aelitis::azureus::ui::swt::browser::BrowserContext.BrowserContext()::anonymous(OpenWindowListener).open() (Class),2,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::shells::CoreWaiterSWT.waitForCore()::anonymous(AzureusCoreRunningListener).azureusCoreRunning() (Class),1,0
PeerMessageLimiter in com::aelitis::azureus::core::peermanager::utils (Class),3,0
HTMLException in org::gudy::azureus2::core3::html (Class),1,0
anonymous(AERunnable) in com::aelitis::azureus::ui::swt::shells::RemotePairingWindow.switchToCode() (Class),1,0
PlatformTorrentMessenger in com::aelitis::azureus::core::messenger::config (Class),3,0
anonymous(TimerEventPerformer) in org::gudy::azureus2::core3::download::impl::DownloadManagerRateController.addPeerManager()::anonymous(AERunnable).runSupport() (Class),1,0
PrimaryClassloader in com::aelitis::azureus::launcher::classloading (Class),9,0
anonymous(ButtonListenerAdapter) in com::aelitis::azureus::ui::swt::views::skin::sidebar::SideBar.createSideBar() (Class),1,0
anonymous(TranscodeTargetListener) in com::aelitis::azureus::core::devices::impl::DeviceMediaRendererManual.initialise() (Class),4,0
anonymous(DisposeListener) in org::gudy::azureus2::ui::swt::mainwindow::MenuFactory.addViewToolbarMenuItem() (Class),1,0
ExternalRequest in org::gudy::azureus2::core3::tracker::server::TRTrackerServerListener2 (Class),11,0
MessagingItem in org::gudy::azureus2::ui::swt::views::tableitems::peers (Class),4,0
anonymous(Listener) in com::aelitis::azureus::ui::swt::devices::SBC_DevicesView.addCategorySubMenu() (Class),1,0
anonymous(TraverseListener) in com::aelitis::azureus::ui::swt::shells::uiswitcher::UISwitcherWindow.UISwitcherWindow() (Class),1,0
DockPosition in org::gudy::azureus2::ui::swt::shells (Class),7,3
IpFilterImpl in org::gudy::azureus2::core3::ipfilter::impl (Class),51,5
storageKey in com::aelitis::azureus::plugins::dht::impl::DHTPluginStorageManager (Class),13,7
anonymous(COConfigurationListener) in org::gudy::azureus2::pluginsimpl::local::sharing::ShareManagerImpl.ShareManagerImpl() (Class),1,0
FileLoggingAdapter in org::gudy::azureus2::core3::logging::impl (Class),1,0
IProgressReport in org::gudy::azureus2::ui::swt::progress (Class),24,4
anonymous(org.gudy.azureus2.core3.config.ParameterListener) in com::aelitis::azureus::plugins::net::buddy::BuddyPlugin.setupDisablePrompt() (Class),1,0
anonymous(GenericActionPerformer) in org::gudy::azureus2::ui::swt::views::configsections::ConfigSectionTrackerServer.configSectionCreate() (Class),1,0
SearchExecuter in com::aelitis::azureus::core::metasearch::impl (Class),2,0
anonymous(DragSourceListener) in org::gudy::azureus2::ui::swt::views::table::painted::TableViewPainted.setupHeaderArea() (Class),3,0
anonymous(PeerListener2) in org::gudy::azureus2::pluginsimpl::local::peers::PeerForeignDelegate.addListener() (Class),1,0
UIConfigDefaultsSWTv3 in com::aelitis::azureus::ui::swt (Class),1,0
anonymous(DisposeListener) in org::gudy::azureus2::ui::swt::OpenTorrentWindow.openWindow() (Class),1,0
anonymous(X509TrustManager) in org::gudy::azureus2::core3::security::impl::SESecurityManagerImpl.installServerCertificates() (Class),3,0
UpdaterUtils in org::gudy::azureus2::update (Class),7,0
anonymous(ParameterListener) in org::gudy::azureus2::ui::webplugin::WebPlugin.initialize() (Class),1,0
DeleteUserCommand in org::gudy::azureus2::ui::console::multiuser::commands::UserCommand (Class),3,1
anonymous(AERunnable) in com::aelitis::azureus::core::metasearch::impl::MetaSearchManagerImpl.refresh() (Class),1,0
ConfigSectionInterfaceTables in org::gudy::azureus2::ui::swt::views::configsections (Class),8,0
anonymous(UIInputReceiverListener) in org::gudy::azureus2::ui::swt::views::FilesViewMenuUtil.changePriorityManual() (Class),1,0
PausableAverage in org::gudy::azureus2::core3::util (Class),7,0
anonymous(ModifyListener) in com::aelitis::azureus::plugins::net::buddy::swt::BuddyPluginViewInstance.BuddyPluginViewInstance() (Class),1,0
anonymous(ParameterListener) in org::gudy::azureus2::ui::swt::mainwindow::MainStatusBar.initStatusBar() (Class),1,0
ColumnCS_Count in org::gudy::azureus2::ui::swt::views::clientstats (Class),3,0
BooleanParameterImpl in org::gudy::azureus2::pluginsimpl::local::ui::config (Class),4,0
anonymous(Runnable) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionListWindow.complete() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::mainwindow::MainStatusBar.initStatusBar()::anonymous(Listener).handleEvent() (Class),1,0
anonymous(SelectionAdapter) in com::aelitis::azureus::plugins::net::buddy::swt::BuddyPluginViewInstance.BuddyPluginViewInstance() (Class),1,0
anonymous(MenuItemFillListener) in com::aelitis::azureus::ui::swt::devices::DeviceManagerUI.setupEntry() (Class),1,0
TRTrackerDHTScraperImpl in org::gudy::azureus2::core3::tracker::client::impl::dht (Class),8,0
ConfigurationDefaults in org::gudy::azureus2::core3::config::impl (Class),26,2
anonymous(UTTimerEventPerformer) in com::aelitis::azureus::core::dht::nat::impl::DHTNATPuncherImpl.start() (Class),1,0
DownloadListener in org::gudy::azureus2::plugins::download (Class),2,0
anonymous(AERunnable) in com::aelitis::azureus::ui::swt::views::skin::VuzeMessageBox.waitUntilClosed() (Class),1,0
anonymous(HostnameVerifier) in org::gudy::azureus2::core3::torrentdownloader::impl::TorrentDownloaderImpl.runSupport() (Class),1,0
BloomFilter in com::aelitis::azureus::core::util::bloom (Class),9,1
anonymous(AERunnable) in com::aelitis::azureus::ui::swt::shells::main::UIFunctionsImpl.addPluginView() (Class),1,0
anonymous(ParameterListener) in com::aelitis::azureus::core::metasearch::impl::EngineImpl.<Initializer>() (Class),1,0
anonymous(BackupListener) in com::aelitis::azureus::core::backup::impl::BackupManagerImpl.backupSupport() (Class),3,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::mainwindow::MenuFactory.addShareFolderMenuItem() (Class),1,0
anonymous(AEThread) in org::gudy::azureus2::ui::swt::UIExitUtilsSWT.uiShutdown() (Class),1,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::views::stats::StatsView.initialize() (Class),1,0
anonymous(TableGroupRowRunner) in org::gudy::azureus2::ui::swt::views::MyTrackerView.removeSelectedTorrents() (Class),1,0
anonymous(Runnable) in org::gudy::azureus2::ui::swt::progress::ProgressReporterPanel.handleEvents() (Class),1,0
anonymous(OSXDriveDetectListener) in org::gudy::azureus2::platform::macosx::access::jnilib::OSXAccess.initDriveDetection() (Class),2,0
PlatformManagerImpl in org::gudy::azureus2::platform::unix (Class),37,2
BTUnchoke in com::aelitis::azureus::core::peermanager::messaging::bittorrent (Class),11,1
anonymous(Listener) in org::gudy::azureus2::ui::swt::config::wizard::WelcomePanel.show() (Class),1,0
IESEngine in org::bouncycastle::crypto::engines (Class),6,0
LWSDownload in com::aelitis::azureus::core::lws (Class),115,2
anonymous(Runnable) in org::gudy::azureus2::ui::swt::osx::CocoaUIEnhancer.hookApplicationMenu() (Class),1,0
anonymous(MenuItemListener) in com::aelitis::azureus::ui::swt::views::skin::Browse.skinObjectInitialShow() (Class),1,0
TRTrackerScraperResponse in org::gudy::azureus2::core3::tracker::client (Class),17,0
CheckerTCP in org::gudy::azureus2::ui::swt::config::wizard::NatPanel (Class),2,0
CommandReader in org::gudy::azureus2::ui::console (Class),8,1
ProgressReportingManager in org::gudy::azureus2::ui::swt::progress (Class),17,1
anonymous(AERunnable) in com::aelitis::azureus::ui::swt::skin::SWTSkinObjectBasic.addListener() (Class),1,0
anonymous(TimerEventPerformer) in org::gudy::azureus2::core3::util::DirectByteBufferPoolHeap.DirectByteBufferPoolHeap() (Class),1,0
PlatformManagerImpl in org::gudy::azureus2::platform::macosx (Class),59,8
anonymous(SelectionAdapter) in com::aelitis::azureus::plugins::net::buddy::swt::BuddyPluginViewInstance.BuddyPluginViewInstance() (Class),1,0
anonymous(Runnable) in org::gudy::azureus2::ui::swt::mainwindow::MenuFactory.addSpeedLimitsToMenu()::anonymous(MenuBuildUtils.MenuBuilder).buildMenu()::anonymous(Listener).handleEvent() (Class),1,0
anonymous(GlobalManagerListener) in com::aelitis::azureus::core::download::DownloadManagerEnhancer.DownloadManagerEnhancer() (Class),5,0
anonymous(AERunnable) in com::aelitis::azureus::ui::swt::uiupdater::UIUpdaterSWT.run() (Class),1,0
anonymous(ParameterListener) in com::aelitis::azureus::ui::swt::columns::torrent::ColumnThumbAndName.ColumnThumbAndName() (Class),1,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::maketorrent::WebSeedsEditor.editTreeItem() (Class),1,0
MessageException in org::gudy::azureus2::plugins::messaging (Class),2,0
BadIps in org::gudy::azureus2::core3::ipfilter (Class),5,0
anonymous(SubscriptionPopularityListener) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionListWindow.complete() (Class),2,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::mainwindow::MenuFactory.addBringAllToFrontMenuItem() (Class),1,0
anonymous(MenuItemListener) in com::aelitis::azureus::ui::swt::subscriptions::SubscriptionManagerUI.SubscriptionManagerUI() (Class),1,0
ProgressReporterWindow in org::gudy::azureus2::ui::swt::progress (Class),17,0
DEROutputStream in org::bouncycastle::asn1 (Class),7,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::views::ManagerView.initialize() (Class),1,0
DownloadStatsImpl in org::gudy::azureus2::pluginsimpl::local::download (Class),30,2
anonymous(MessageTextListener) in com::aelitis::azureus::ui::swt::devices::columns::ColumnTJ_Status.ColumnTJ_Status() (Class),1,0
anonymous(DownloadPeerListener) in org::gudy::azureus2::pluginsimpl::local::messaging::MessageManagerImpl.<Initializer>()::anonymous(DownloadManagerListener).downloadAdded() (Class),2,0
anonymous(GlobalManagerAdapter) in com::aelitis::azureus::ui::swt::browser::listener::MetaSearchListener.<Initializer>()::anonymous(TorrentUtils.torrentAttributeListener).attributeSet() (Class),2,0
anonymous(AEThread) in org::gudy::azureus2::core3::torrentdownloader::impl::TorrentDownloaderImpl.runSupport() (Class),1,0
MultipageWizard in org::gudy::azureus2::ui::swt::shells (Class),34,5
CoreTableColumn in org::gudy::azureus2::ui::swt::views::table::utils (Class),9,0
anonymous(TableColumnCreationListener) in com::aelitis::azureus::ui::swt::devices::SBC_DevicesView.initColumns() (Class),1,0
anonymous(LaunchManager.LaunchAction) in org::gudy::azureus2::ui::swt::views::utils::ManagerUtils.open() (Class),2,0
ConfigSectionInterfaceStart in org::gudy::azureus2::ui::swt::views::configsections (Class),7,0
anonymous(ProgressListener) in com::aelitis::azureus::ui::swt::shells::BrowserWindow.init() (Class),2,0
PairingManagerImpl in com::aelitis::azureus::core::pairing::impl (Class),39,8
IpFilterManagerFactory in org::gudy::azureus2::core3::ipfilter (Class),1,0
anonymous(Listener) in org::gudy::azureus2::ui::swt::importtorrent::wizard::ImportTorrentWizardInputPanel.show() (Class),1,0
NatPMPImpl in com::aelitis::net::natpmp::upnp::impl (Class),7,0
SWTSkin in com::aelitis::azureus::ui::swt::skin (Class),66,1
SMConfigLimitEstimate in com::aelitis::azureus::core::speedmanager::impl::v2::SMConfigurationAdapterImpl (Class),7,0
anonymous(DownloadActivationEvent) in org::gudy::azureus2::pluginsimpl::local::download::DownloadImpl.DownloadImpl() (Class),2,0
ModeItem in org::gudy::azureus2::ui::swt::views::tableitems::files (Class),3,0
Subscription in com::aelitis::azureus::core::subs (Class),46,0
CorePatchChecker in org::gudy::azureus2::update (Class),9,0
UPnPService in com::aelitis::net::upnp (Class),11,2
BooleanParameter in org::gudy::azureus2::plugins::ui::config (Class),2,0
DHTTransportStats in com::aelitis::azureus::core::dht::transport (Class),19,0
NatPMPUPnPImpl in com::aelitis::net::natpmp::upnp::impl (Class),8,2
TRHostTorrentPublishImpl in org::gudy::azureus2::core3::tracker::host::impl (Class),43,2
TorrentCreatorListener in org::gudy::azureus2::plugins::torrent (Class),4,0
TRHostPeerPublishImpl in org::gudy::azureus2::core3::tracker::host::impl (Class),10,0
GenericMessageEndpoint in org::gudy::azureus2::plugins::messaging::generic (Class),5,0
LogRelationUtils in org::gudy::azureus2::core3::logging (Class),1,0
BERGenerator in org::bouncycastle::asn1 (Class),8,0
NatPMPDevice in com::aelitis::net::natpmp (Class),7,5
Scale in org::gudy::azureus2::ui::swt::views::stats::VivaldiPanel (Class),4,0
UIFRunnable in com::aelitis::azureus::ui::UIFunctionsManager (Class),1,0
anonymous(DiskManagerReadRequestListener) in org::gudy::azureus2::core3::disk::impl::access::impl::DMCheckerImpl.enqueueCheckRequestSupport() (Class),5,1
anonymous(DropTargetListener) in org::gudy::azureus2::ui::swt::views::table::painted::TableViewPainted.setupHeaderArea() (Class),6,0
UPnPAdapter in com::aelitis::net::upnp (Class),4,3
DHTTransportFullStats in com::aelitis::azureus::core::dht::transport (Class),28,25
anonymous(ParameterListener) in org::gudy::azureus2::core3::util::TorrentUtils.<Initializer>() (Class),1,0
IpItem in org::gudy::azureus2::ui::swt::views::tableitems::peers (Class),5,0
NetworksItem in org::gudy::azureus2::ui::swt::views::tableitems::mytorrents (Class),4,0
PEPieceImpl in org::gudy::azureus2::core3::peer::impl (Class),57,18
anonymous(Listener) in com::aelitis::azureus::ui::swt::skin::SWTSkinObjectBasic.setControl() (Class),1,0
anonymous(SelectionAdapter) in com::aelitis::azureus::plugins::net::buddy::swt::BuddyPluginViewInstance.BuddyPluginViewInstance() (Class),1,0
mapEntry in org::gudy::azureus2::core3::torrent::impl::TOTorrentXMLDeserialiser (Class),1,0
anonymous(ParameterListener) in com::aelitis::azureus::core::cnetwork::impl::ContentNetworkVuzeGeneric.<Initializer>() (Class),1,0
anonymous(TRTrackerScraperListener) in org::gudy::azureus2::core3::global::impl::GlobalManagerImpl.GlobalManagerImpl() (Class),1,0
anonymous(MenuItemFillListener) in com::aelitis::azureus::ui::swt::devices::DeviceManagerUI.setupTranscodeMenus() (Class),1,0
UIManager in org::gudy::azureus2::plugins::ui (Class),27,0
UpdateInItem in org::gudy::azureus2::ui::swt::views::tableitems::tracker (Class),3,0
anonymous(UpdateListener) in org::gudy::azureus2::pluginsimpl::local::installer::PluginInstallerImpl.install()::anonymous(UpdateCheckInstanceListener).complete() (Class),3,1
anonymous(AzureusCoreRunningListener) in com::aelitis::azureus::ui::swt::devices::DeviceManagerUI.setupConfigUI()::anonymous(ParameterListener).parameterChanged() (Class),1,0
anonymous(Text) in org::gudy::azureus2::ui::swt::config::StringParameter.StringParameter() (Class),2,0
ExternalIPCheckerServiceDiscoveryVIP in org::gudy::azureus2::core3::ipchecker::extipchecker::impl (Class),2,1
DHTPluginImplAdapter in com::aelitis::azureus::plugins::dht::impl (Class),1,0
StandardPlugin in org::gudy::azureus2::plugins::installer (Class),0,0
AZPortClashHandler in com::aelitis::azureus::core::instancemanager::impl (Class),6,0
anonymous(AERunnable) in org::gudy::azureus2::ui::swt::ipchecker::ProgressPanel.reportProgress() (Class),1,0
anonymous(SelectionAdapter) in org::gudy::azureus2::ui::swt::OpenTorrentWindow.createTorrentListArea() (Class),1,0
ConnectionManagerImpl in org::gudy::azureus2::pluginsimpl::local::network (Class),7,0
